c_function,c_file,c_line,c_signature,tool_claim,tool_claim_resolved,tool_claim_status,tool_claim_defined_in_rust,tool_verifi_tag,name_eq,matcher_forced,matcher_forced_score,matcher_forced_conf,matcher_deploy,prior,truth,truth_note
addChunk_gAMA,lodepng.c,5405,"(out: ucvector *, info: const LodePNGInfo *) -> unsigned int",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:5405-5411 addChunk_gAMA(out: ucvector *, info: const LodePNGInfo *) -> unsigned int: 4-byte gAMA chunk. Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 165 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
addChunk_cHRM,lodepng.c,5413,"(out: ucvector *, info: const LodePNGInfo *) -> unsigned int",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:5413-5426 addChunk_cHRM(out: ucvector *, info: const LodePNGInfo *) -> unsigned int: 32-byte cHRM chunk from the eight chrm_* fields. Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 166 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
addChunk_sRGB,lodepng.c,5428,"(out: ucvector *, info: const LodePNGInfo *) -> unsigned int",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:5428-5431 addChunk_sRGB(out: ucvector *, info: const LodePNGInfo *) -> unsigned int: 1-byte sRGB chunk. Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 172 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
addChunk_iCCP,lodepng.c,5433,"(out: ucvector *, info: const LodePNGInfo *, zlibsettings: LodePNGCompressSettings *) -> unsigned int",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:5433-5457 addChunk_iCCP(out: ucvector *, info: const LodePNGInfo *, zlibsettings: LodePNGCompressSettings *) -> unsigned int: name + NUL + method 0 + zlib_compress(profile) (89 name-size check). Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 215 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
addChunk_sBIT,lodepng.c,5459,"(out: ucvector *, info: const LodePNGInfo *) -> unsigned int",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:5459-5493 addChunk_sBIT(out: ucvector *, info: const LodePNGInfo *) -> unsigned int: sBIT chunk with 1/3/2/4 bytes by colour type (115 range checks). Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 167 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
filterScanline,lodepng.c,5497,"(out: unsigned char *, scanline: const unsigned char *, prevline: const unsigned char *, length: size_t, bytewidth: size_t, filterType: unsigned char) -> void",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:5497-5539 filterScanline(out: unsigned char *, scanline: const unsigned char *, prevline: const unsigned char *, length: size_t, bytewidth: size_t, filterType: unsigned char) -> void: applies filter type 0-4 to one scanline (Sub/Up/Average/Paeth). Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 107 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
ilog2,lodepng.c,5542,(i: size_t) -> size_t,,,NO_MAP,,,ilog2,ilog2,0.16,-0.086,ABSTAIN,single-source,ilog2,"lodepng.c:5542-5550 ilog2(i): five threshold steps 65536/256/16/4/2 adding 16/8/4/2/1 -> assembled_unidiomatic.rs:1601-1623 ilog2: identical (rs:1602-1622). Genuine. Verified file (translated_code_unidiomatic/functions/ilog2.rs, unidiomatic_failure_info.json status success, 1 attempt: compiled, linked, 4/4 harness samples passed). Name-eq ilog2: correct. Forced matcher ilog2 (score 0.16, conf -0.086): correct. Deploy matcher ABSTAIN: coverage loss only."
ilog2i,lodepng.c,5553,(i: size_t) -> size_t,,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:5553-5560 ilog2i(i: size_t) -> size_t: i * ilog2(i) approximation used by the entropy filter strategy. Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 108 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
filter,lodepng.c,5562,"(out: unsigned char *, in: const unsigned char *, w: unsigned int, h: unsigned int, color: const LodePNGColorMode *, settings: const LodePNGEncoderSettings *) -> unsigned int",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:5562-5754 filter(out: unsigned char *, in: const unsigned char *, w: unsigned int, h: unsigned int, color: const LodePNGColorMode *, settings: const LodePNGEncoderSettings *) -> unsigned int: chooses the filter per scanline by strategy (ZERO/MINSUM/ENTROPY/BRUTE_FORCE/PREDEFINED) and writes filtered output (193 lines). Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 216 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
addPaddingBits,lodepng.c,5756,"(out: unsigned char *, in: const unsigned char *, olinebits: size_t, ilinebits: size_t, h: unsigned int) -> void",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:5756-5773 addPaddingBits(out: unsigned char *, in: const unsigned char *, olinebits: size_t, ilinebits: size_t, h: unsigned int) -> void: adds per-scanline padding bits (sub-byte images). Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 109 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
Adam7_interlace,lodepng.c,5786,"(out: unsigned char *, in: const unsigned char *, w: unsigned int, h: unsigned int, bpp: unsigned int) -> void",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:5786-5823 Adam7_interlace(out: unsigned char *, in: const unsigned char *, w: unsigned int, h: unsigned int, bpp: unsigned int) -> void: splits the image into the seven Adam7 passes (byte and sub-byte paths). Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 110 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
preProcessScanlines,lodepng.c,5827,"(out: unsigned char **, outsize: size_t *, in: const unsigned char *, w: unsigned int, h: unsigned int, info_png: const LodePNGInfo *, settings: const LodePNGEncoderSettings *) -> unsigned int",,,NO_MAP,,,,,,,NONE,CONFLICT,NONE,"lodepng.c:5827-5898 preProcessScanlines(out: unsigned char **, outsize: size_t *, in: const unsigned char *, w: unsigned int, h: unsigned int, info_png: const LodePNGInfo *, settings: const LodePNGEncoderSettings *) -> unsigned int: addPaddingBits / Adam7_interlace / filter according to interlace and bpp, allocating *out. Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 217 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher: no proposal (correct). Deploy matcher NONE: correct."
addUnknownChunks,lodepng.c,5901,"(out: ucvector *, data: unsigned char *, datasize: size_t) -> unsigned int",,,NO_MAP,,,,lodepng_memcpy,0.155,-0.145,ABSTAIN,single-source,NONE,"lodepng.c:5901-5909 addUnknownChunks(out: ucvector *, data: unsigned char *, datasize: size_t) -> unsigned int: appends the raw unknown-chunk bytes to the ucvector. Never attempted: SACTOR aborted the whole TU when unit 74 of its dependency order (lodepng_gtofl) failed to link (run1.log:60143 `Failed to link project-level harness for function lodepng_gtofl`; batch_summary.json lodepng.c failed); this function is unit 151 of 235 in that order (run1.log:23 `Function order`), so no LLM call was ever made for it: no entry in unidiomatic_failure_info.json, no file in run1_extracted_rust/, no Rust fn in assembled_unidiomatic.rs / rust_inventory.csv. No other Rust function in the artifact implements this behaviour. Name-eq: no same-name Rust fn (correct). Forced matcher proposed lodepng_memcpy (score 0.155, conf -0.145): WRONG, the row has no Rust. Deploy matcher ABSTAIN: abstained (correct outcome)."
isGrayICCProfile,lodepng.c,5911,"(profile: const unsigned char *, size: unsigned int) -> unsigned int",,,NO_MAP,,,isGrayICCProfile,isRGBICCProfile,0.378,-0.08,ABSTAIN,CONFLICT,isGrayICCProfile,"lodepng.c:5911-5923 isGrayICCProfile(profile, size): 0 if size < 20; bytes 16-19 == ""GRAY"" -> assembled_unidiomatic.rs:1626-1641 isGrayICCProfile: same size test and the same four byte compares against b'G',b'R',b'A',b'Y' (rs:1628-1639). Verified on attempt 2 (attempt 1 renamed the fn). Genuine. The forced matcher paired this row with isRGBICCProfile (rs:1644, compares ""RGB "") at score 0.378: wrong. Verified file (translated_code_unidiomatic/functions/isGrayICCProfile.rs, status success after 2 attempts: first attempt rejected before compile: the LLM renamed the function (`Function signature not found`); attempt 2 compiled, linked, 4/4 samples passed). Name-eq isGrayICCProfile: correct. Forced matcher isRGBICCProfile (score 0.378, conf -0.08): WRONG. Deploy matcher ABSTAIN: coverage loss only."
isRGBICCProfile,lodepng.c,5925,"(profile: const unsigned char *, size: unsigned int) -> unsigned int",,,NO_MAP,,,isRGBICCProfile,isGrayICCProfile,0.378,-0.08,ABSTAIN,CONFLICT,isRGBICCProfile,"lodepng.c:5925-5929 isRGBICCProfile(profile, size): 0 if size < 20; bytes 16-19 == ""RGB "" -> assembled_unidiomatic.rs:1644-1659 isRGBICCProfile: same test against b'R',b'G',b'B',b' ' (rs:1645-1657). Verified on attempt 2 (attempt 1 renamed the fn). Genuine. The forced matcher paired this row with isGrayICCProfile (rs:1626, compares ""GRAY"") at score 0.378: wrong (mirror of the isGray row's error). Verified file (translated_code_unidiomatic/functions/isRGBICCProfile.rs, status success after 2 attempts: first attempt rejected before compile: the LLM renamed the function (`Function signature not found`); attempt 2 compiled, linked, 4/4 samples passed). Name-eq isRGBICCProfile: correct. Forced matcher isGrayICCProfile (score 0.378, conf -0.08): WRONG. Deploy matcher ABSTAIN: coverage loss only."
